,Id,Zoomed_Image_Data
1519,LIDC-IDRI-0181-12,"[[0.08235294 0.09803922 0.13333333 ... 0.05098039 0.0745098  0.04705882]
 [0.08235294 0.11764706 0.1254902  ... 0.04313725 0.05098039 0.04705882]
 [0.10196078 0.10588235 0.0745098  ... 0.04705882 0.04705882 0.03921569]
 ...
 [0.40784314 0.40392157 0.4        ... 0.3254902  0.33333333 0.32941176]
 [0.39215686 0.4        0.38039216 ... 0.3254902  0.31764706 0.33333333]
 [0.37647059 0.38039216 0.39607843 ... 0.33333333 0.31764706 0.34901961]]"
1520,LIDC-IDRI-0181-13,"[[0.0627451  0.0745098  0.09019608 ... 0.0627451  0.08627451 0.07843137]
 [0.05098039 0.04705882 0.06666667 ... 0.05490196 0.05490196 0.08235294]
 [0.05490196 0.03137255 0.0627451  ... 0.05098039 0.0745098  0.07058824]
 ...
 [0.10588235 0.05098039 0.09803922 ... 0.09019608 0.11372549 0.10196078]
 [0.05490196 0.06666667 0.05490196 ... 0.07058824 0.09411765 0.0627451 ]
 [0.09019608 0.09019608 0.05490196 ... 0.08627451 0.07058824 0.0745098 ]]"
1521,LIDC-IDRI-0181-14,"[[0.08235294 0.09803922 0.13333333 ... 0.05098039 0.0745098  0.04705882]
 [0.08235294 0.11764706 0.1254902  ... 0.04313725 0.05098039 0.04705882]
 [0.10196078 0.10588235 0.0745098  ... 0.04705882 0.04705882 0.03921569]
 ...
 [0.40784314 0.40392157 0.4        ... 0.3254902  0.33333333 0.32941176]
 [0.39215686 0.4        0.38039216 ... 0.3254902  0.31764706 0.33333333]
 [0.37647059 0.38039216 0.39607843 ... 0.33333333 0.31764706 0.34901961]]"
1522,LIDC-IDRI-0181-15,"[[0.22745098 0.18039216 0.01568627 ... 0.09411765 0.0745098  0.06666667]
 [0.16862745 0.34901961 0.1372549  ... 0.07058824 0.10196078 0.08627451]
 [0.01176471 0.15686275 0.1372549  ... 0.09019608 0.10588235 0.07843137]
 ...
 [0.38039216 0.37647059 0.36862745 ... 0.01960784 0.02352941 0.03137255]
 [0.38823529 0.38823529 0.38823529 ... 0.02745098 0.02352941 0.02745098]
 [0.35686275 0.3372549  0.34901961 ... 0.01960784 0.03921569 0.03921569]]"
1523,LIDC-IDRI-0181-16,"[[0.48627451 0.49019608 0.49019608 ... 0.11372549 0.0627451  0.04313725]
 [0.47058824 0.50588235 0.48235294 ... 0.10588235 0.08235294 0.09411765]
 [0.49019608 0.51372549 0.50196078 ... 0.08235294 0.1254902  0.1372549 ]
 ...
 [0.47058824 0.42745098 0.48235294 ... 0.05490196 0.07058824 0.07058824]
 [0.41176471 0.41176471 0.41176471 ... 0.0627451  0.09411765 0.10588235]
 [0.67843137 0.71372549 0.69411765 ... 0.04313725 0.07058824 0.07843137]]"
1524,LIDC-IDRI-0181-17,"[[0.41960784 0.44313725 0.4745098  ... 0.10980392 0.1254902  0.08627451]
 [0.4627451  0.4745098  0.4745098  ... 0.04313725 0.05490196 0.05098039]
 [0.4745098  0.47058824 0.47058824 ... 0.05490196 0.0745098  0.05490196]
 ...
 [0.38039216 0.37647059 0.37647059 ... 0.03529412 0.         0.        ]
 [0.37647059 0.38039216 0.38039216 ... 0.01960784 0.02745098 0.03137255]
 [0.38039216 0.38039216 0.37254902 ... 0.00784314 0.01960784 0.02745098]]"
1525,LIDC-IDRI-0181-18,"[[0.24705882 0.25490196 0.25098039 ... 0.28627451 0.28627451 0.28627451]
 [0.25490196 0.25490196 0.25490196 ... 0.28627451 0.29411765 0.2745098 ]
 [0.24705882 0.24313725 0.25098039 ... 0.25098039 0.2627451  0.2627451 ]
 ...
 [0.03921569 0.05098039 0.05882353 ... 0.30588235 0.33333333 0.2745098 ]
 [0.04313725 0.04313725 0.04313725 ... 0.31764706 0.30588235 0.29803922]
 [0.03529412 0.04313725 0.03529412 ... 0.3372549  0.30980392 0.31764706]]"
1526,LIDC-IDRI-0181-19,"[[0.50980392 0.5372549  0.38823529 ... 0.03529412 0.1254902  0.37647059]
 [0.49411765 0.50980392 0.43137255 ... 0.05882353 0.01960784 0.00784314]
 [0.4627451  0.4745098  0.45882353 ... 0.05490196 0.05490196 0.05882353]
 ...
 [0.50588235 0.56862745 0.55686275 ... 0.07843137 0.07058824 0.05882353]
 [0.4745098  0.54117647 0.55294118 ... 0.02745098 0.05882353 0.0745098 ]
 [0.48235294 0.49019608 0.46666667 ... 0.15686275 0.05490196 0.0745098 ]]"
1527,LIDC-IDRI-0181-20,"[[0.47058824 0.50588235 0.48235294 ... 0.10588235 0.08235294 0.09411765]
 [0.49019608 0.51372549 0.50196078 ... 0.08235294 0.1254902  0.1372549 ]
 [0.50588235 0.50196078 0.49411765 ... 0.15686275 0.15686275 0.09019608]
 ...
 [0.41176471 0.41176471 0.41176471 ... 0.0627451  0.09411765 0.10588235]
 [0.67843137 0.71372549 0.69411765 ... 0.04313725 0.07058824 0.07843137]
 [0.94509804 0.96470588 0.96078431 ... 0.04705882 0.06666667 0.05098039]]"
1528,LIDC-IDRI-0181-21,"[[0.22745098 0.18039216 0.01568627 ... 0.09411765 0.0745098  0.06666667]
 [0.16862745 0.34901961 0.1372549  ... 0.07058824 0.10196078 0.08627451]
 [0.01176471 0.15686275 0.1372549  ... 0.09019608 0.10588235 0.07843137]
 ...
 [0.38039216 0.37647059 0.36862745 ... 0.01960784 0.02352941 0.03137255]
 [0.38823529 0.38823529 0.38823529 ... 0.02745098 0.02352941 0.02745098]
 [0.35686275 0.3372549  0.34901961 ... 0.01960784 0.03921569 0.03921569]]"
1529,LIDC-IDRI-0181-22,"[[0.48235294 0.4745098  0.47058824 ... 0.09803922 0.11764706 0.0745098 ]
 [0.47058824 0.46666667 0.4627451  ... 0.05490196 0.06666667 0.03921569]
 [0.48235294 0.48235294 0.46666667 ... 0.05098039 0.05098039 0.02745098]
 ...
 [0.38039216 0.39215686 0.40392157 ... 0.         0.00392157 0.01176471]
 [0.36862745 0.37647059 0.38039216 ... 0.03137255 0.03921569 0.02745098]
 [0.39607843 0.39607843 0.39607843 ... 0.02745098 0.03137255 0.03529412]]"
1530,LIDC-IDRI-0181-23,"[[0.49411765 0.50980392 0.43137255 ... 0.05882353 0.01960784 0.00784314]
 [0.4627451  0.4745098  0.45882353 ... 0.05490196 0.05490196 0.05882353]
 [0.50196078 0.50588235 0.45098039 ... 0.04313725 0.04705882 0.04705882]
 ...
 [0.4745098  0.54117647 0.55294118 ... 0.02745098 0.05882353 0.0745098 ]
 [0.48235294 0.49019608 0.46666667 ... 0.15686275 0.05490196 0.0745098 ]
 [0.48627451 0.4745098  0.46666667 ... 0.40392157 0.14117647 0.06666667]]"
1531,LIDC-IDRI-0181-24,"[[0.0627451  0.06666667 0.0627451  ... 0.0627451  0.07058824 0.07058824]
 [0.08235294 0.08235294 0.09803922 ... 0.05490196 0.05098039 0.0745098 ]
 [0.0745098  0.08235294 0.11764706 ... 0.04705882 0.04313725 0.05098039]
 ...
 [0.4        0.39607843 0.39607843 ... 0.36470588 0.34901961 0.34509804]
 [0.40784314 0.40784314 0.40392157 ... 0.34117647 0.3254902  0.33333333]
 [0.39215686 0.39215686 0.4        ... 0.32941176 0.3254902  0.31764706]]"
1532,LIDC-IDRI-0182-1,"[[0.10196078 0.10588235 0.12156863 ... 0.0627451  0.06666667 0.08235294]
 [0.11764706 0.1254902  0.14901961 ... 0.07058824 0.0627451  0.07058824]
 [0.14901961 0.13333333 0.15686275 ... 0.07843137 0.07058824 0.06666667]
 ...
 [0.92156863 0.91372549 0.91372549 ... 0.15294118 0.15686275 0.14901961]
 [0.90196078 0.92156863 0.9254902  ... 0.14901961 0.15294118 0.14901961]
 [0.90196078 0.91372549 0.92156863 ... 0.12156863 0.1372549  0.14901961]]"
1533,LIDC-IDRI-0182-2,"[[0.11372549 0.11764706 0.10980392 ... 0.09019608 0.09019608 0.09019608]
 [0.10980392 0.10980392 0.10196078 ... 0.0627451  0.07058824 0.08627451]
 [0.10196078 0.10588235 0.12156863 ... 0.0627451  0.06666667 0.08235294]
 ...
 [0.91764706 0.91372549 0.92156863 ... 0.11764706 0.1254902  0.1254902 ]
 [0.91764706 0.90196078 0.90588235 ... 0.13333333 0.14117647 0.14117647]
 [0.92156863 0.91372549 0.91372549 ... 0.15294118 0.15686275 0.14901961]]"
1534,LIDC-IDRI-0182-3,"[[0.12156863 0.1372549  0.15686275 ... 0.10196078 0.10196078 0.10980392]
 [0.14117647 0.14117647 0.14901961 ... 0.09803922 0.10196078 0.10980392]
 [0.15294118 0.15686275 0.16862745 ... 0.09411765 0.09019608 0.10196078]
 ...
 [0.92941176 0.92156863 0.90980392 ... 0.2        0.17254902 0.14117647]
 [0.91372549 0.91372549 0.91372549 ... 0.15686275 0.16862745 0.16470588]
 [0.91372549 0.90980392 0.92156863 ... 0.15686275 0.17254902 0.15686275]]"
1535,LIDC-IDRI-0182-4,"[[0.02352941 0.02745098 0.02745098 ... 0.7372549  0.75686275 0.78039216]
 [0.01568627 0.02745098 0.03137255 ... 0.7372549  0.7372549  0.74117647]
 [0.00784314 0.02745098 0.02745098 ... 0.74901961 0.74901961 0.74117647]
 ...
 [0.74509804 0.57647059 0.52156863 ... 0.03529412 0.03137255 0.03137255]
 [0.89019608 0.68235294 0.55294118 ... 0.04313725 0.02745098 0.03137255]
 [1.         0.84313725 0.63137255 ... 0.03921569 0.03529412 0.03921569]]"
1536,LIDC-IDRI-0182-5,"[[0.0745098  0.07058824 0.08627451 ... 0.19607843 0.20392157 0.21568627]
 [0.05882353 0.05882353 0.09019608 ... 0.18823529 0.21960784 0.25098039]
 [0.0627451  0.0627451  0.07843137 ... 0.18039216 0.20392157 0.21960784]
 ...
 [0.4627451  0.46666667 0.46666667 ... 0.55294118 0.55294118 0.54901961]
 [0.4627451  0.47058824 0.4745098  ... 0.53333333 0.55294118 0.55686275]
 [0.48235294 0.48235294 0.48235294 ... 0.52941176 0.55686275 0.56470588]]"
1537,LIDC-IDRI-0182-6,"[[0.04313725 0.03137255 0.01568627 ... 0.71764706 0.73333333 0.7372549 ]
 [0.02352941 0.01568627 0.00784314 ... 0.7254902  0.74117647 0.74901961]
 [0.00392157 0.00784314 0.01176471 ... 0.71372549 0.72941176 0.74901961]
 ...
 [0.83529412 0.96470588 0.89019608 ... 0.04705882 0.05098039 0.04313725]
 [0.75686275 0.9254902  1.         ... 0.04313725 0.05490196 0.03921569]
 [0.6745098  0.81568627 1.         ... 0.03529412 0.03529412 0.01960784]]"
1538,LIDC-IDRI-0182-7,"[[0.11372549 0.11764706 0.10980392 ... 0.09019608 0.09019608 0.09019608]
 [0.10980392 0.10980392 0.10196078 ... 0.0627451  0.07058824 0.08627451]
 [0.10196078 0.10588235 0.12156863 ... 0.0627451  0.06666667 0.08235294]
 ...
 [0.91764706 0.91372549 0.92156863 ... 0.11764706 0.1254902  0.1254902 ]
 [0.91764706 0.90196078 0.90588235 ... 0.13333333 0.14117647 0.14117647]
 [0.92156863 0.91372549 0.91372549 ... 0.15294118 0.15686275 0.14901961]]"
1539,LIDC-IDRI-0183-1,"[[0.02745098 0.03921569 0.03529412 ... 0.68235294 0.72156863 0.70196078]
 [0.02352941 0.03137255 0.03137255 ... 0.64705882 0.70196078 0.70196078]
 [0.03137255 0.03137255 0.01568627 ... 0.65490196 0.67058824 0.69803922]
 ...
 [0.05882353 0.06666667 0.08235294 ... 0.71764706 0.68235294 0.68235294]
 [0.04705882 0.05490196 0.07843137 ... 0.70196078 0.6745098  0.69411765]
 [0.05490196 0.05882353 0.05490196 ... 0.69411765 0.66666667 0.69019608]]"
1540,LIDC-IDRI-0183-2,"[[0.07843137 0.10980392 0.08235294 ... 0.03529412 0.04313725 0.0627451 ]
 [0.04313725 0.09411765 0.1254902  ... 0.02745098 0.03921569 0.05490196]
 [0.03529412 0.07058824 0.1372549  ... 0.03137255 0.03529412 0.04313725]
 ...
 [0.73333333 0.75686275 0.71764706 ... 0.70196078 0.68627451 0.6745098 ]
 [0.71764706 0.73333333 0.75686275 ... 0.69803922 0.69019608 0.68235294]
 [0.74509804 0.7254902  0.73333333 ... 0.67843137 0.65490196 0.63137255]]"
1541,LIDC-IDRI-0183-3,"[[0.09411765 0.05490196 0.03529412 ... 0.02352941 0.05098039 0.07843137]
 [0.10980392 0.08235294 0.03921569 ... 0.04313725 0.0627451  0.10196078]
 [0.09411765 0.1254902  0.0745098  ... 0.03921569 0.05490196 0.09411765]
 ...
 [0.75686275 0.72941176 0.71764706 ... 0.69019608 0.69411765 0.69803922]
 [0.75686275 0.71764706 0.67058824 ... 0.68627451 0.6745098  0.65098039]
 [0.73333333 0.75686275 0.73333333 ... 0.69019608 0.68235294 0.6745098 ]]"
1542,LIDC-IDRI-0183-4,"[[0.03921569 0.03529412 0.04313725 ... 0.72156863 0.70196078 0.69411765]
 [0.03137255 0.03137255 0.03921569 ... 0.70196078 0.70196078 0.68627451]
 [0.03137255 0.01568627 0.01176471 ... 0.67058824 0.69803922 0.68235294]
 ...
 [0.06666667 0.08235294 0.21568627 ... 0.68235294 0.68235294 0.70196078]
 [0.05490196 0.07843137 0.18431373 ... 0.6745098  0.69411765 0.70196078]
 [0.05882353 0.05490196 0.0745098  ... 0.66666667 0.69019608 0.71764706]]"
1543,LIDC-IDRI-0183-5,"[[0.08627451 0.08235294 0.12156863 ... 0.02352941 0.02745098 0.03137255]
 [0.05098039 0.04705882 0.06666667 ... 0.00784314 0.01960784 0.02352941]
 [0.05490196 0.04313725 0.04313725 ... 0.02352941 0.02352941 0.03137255]
 ...
 [0.60784314 0.59215686 0.57647059 ... 0.56078431 0.51372549 0.52156863]
 [0.6        0.61176471 0.62352941 ... 0.54509804 0.52156863 0.56862745]
 [0.6        0.59215686 0.58823529 ... 0.55686275 0.53333333 0.59607843]]"
1544,LIDC-IDRI-0183-6,"[[0.02745098 0.03137255 0.03529412 ... 0.67058824 0.6745098  0.67843137]
 [0.03137255 0.02745098 0.03529412 ... 0.65490196 0.66666667 0.69411765]
 [0.03529412 0.02745098 0.03529412 ... 0.6745098  0.6745098  0.69803922]
 ...
 [0.04313725 0.03529412 0.04313725 ... 0.70980392 0.70196078 0.70980392]
 [0.05098039 0.02745098 0.03137255 ... 0.70980392 0.68627451 0.71372549]
 [0.04313725 0.02352941 0.03529412 ... 0.69411765 0.68627451 0.74117647]]"
1545,LIDC-IDRI-0183-7,"[[0.09803922 0.09411765 0.05882353 ... 0.03921569 0.03529412 0.03921569]
 [0.09411765 0.10196078 0.07843137 ... 0.04705882 0.04313725 0.0627451 ]
 [0.08235294 0.08235294 0.07843137 ... 0.04313725 0.03529412 0.05098039]
 ...
 [0.64705882 0.65098039 0.62352941 ... 0.74901961 0.75686275 0.77254902]
 [0.65490196 0.63529412 0.62352941 ... 0.77254902 0.77254902 0.76470588]
 [0.68627451 0.6745098  0.65490196 ... 0.80392157 0.81176471 0.78823529]]"
1546,LIDC-IDRI-0184-1,"[[0.10196078 0.08235294 0.08627451 ... 0.07058824 0.0627451  0.0627451 ]
 [0.09411765 0.09411765 0.08235294 ... 0.05882353 0.04313725 0.05490196]
 [0.10980392 0.14117647 0.1254902  ... 0.0627451  0.05098039 0.05490196]
 ...
 [0.12156863 0.10588235 0.10980392 ... 0.07843137 0.08235294 0.10980392]
 [0.09411765 0.09411765 0.09411765 ... 0.09019608 0.10196078 0.11764706]
 [0.07058824 0.07058824 0.08235294 ... 0.10196078 0.10588235 0.10588235]]"
1547,LIDC-IDRI-0184-2,"[[0.07843137 0.09803922 0.09411765 ... 0.05490196 0.09411765 0.11764706]
 [0.10588235 0.10980392 0.10980392 ... 0.09411765 0.11764706 0.10196078]
 [0.07058824 0.09411765 0.1254902  ... 0.06666667 0.09019608 0.07058824]
 ...
 [0.08235294 0.10196078 0.10588235 ... 0.1372549  0.13333333 0.1254902 ]
 [0.08235294 0.0745098  0.08627451 ... 0.10980392 0.07843137 0.08235294]
 [0.11372549 0.07843137 0.0745098  ... 0.11372549 0.07843137 0.0745098 ]]"
1548,LIDC-IDRI-0184-3,"[[0.09803922 0.09411765 0.05882353 ... 0.09411765 0.11764706 0.10588235]
 [0.10980392 0.10980392 0.0745098  ... 0.11764706 0.10196078 0.09019608]
 [0.09411765 0.1254902  0.12156863 ... 0.09019608 0.07058824 0.0745098 ]
 ...
 [0.10196078 0.10588235 0.08235294 ... 0.13333333 0.1254902  0.14117647]
 [0.0745098  0.08627451 0.08235294 ... 0.07843137 0.08235294 0.09019608]
 [0.07843137 0.0745098  0.09803922 ... 0.07843137 0.0745098  0.09019608]]"
1549,LIDC-IDRI-0184-4,"[[0.09803922 0.09411765 0.05882353 ... 0.09411765 0.11764706 0.10588235]
 [0.10980392 0.10980392 0.0745098  ... 0.11764706 0.10196078 0.09019608]
 [0.09411765 0.1254902  0.12156863 ... 0.09019608 0.07058824 0.0745098 ]
 ...
 [0.10196078 0.10588235 0.08235294 ... 0.13333333 0.1254902  0.14117647]
 [0.0745098  0.08627451 0.08235294 ... 0.07843137 0.08235294 0.09019608]
 [0.07843137 0.0745098  0.09803922 ... 0.07843137 0.0745098  0.09019608]]"
1550,LIDC-IDRI-0185-1,"[[0.         0.00392157 0.         ... 0.60784314 0.61176471 0.61960784]
 [0.         0.00392157 0.         ... 0.61960784 0.62745098 0.62745098]
 [0.00392157 0.00392157 0.00392157 ... 0.62745098 0.63137255 0.63137255]
 ...
 [0.50980392 0.50980392 0.50588235 ... 0.04705882 0.03529412 0.03137255]
 [0.50980392 0.50196078 0.50196078 ... 0.04705882 0.03529412 0.02352941]
 [0.50196078 0.49803922 0.50196078 ... 0.03921569 0.02745098 0.01568627]]"
1551,LIDC-IDRI-0185-2,"[[0.05882353 0.04313725 0.03529412 ... 0.05490196 0.05882353 0.06666667]
 [0.03921569 0.03921569 0.03921569 ... 0.05490196 0.0627451  0.0745098 ]
 [0.03921569 0.04313725 0.05098039 ... 0.05490196 0.0627451  0.06666667]
 ...
 [0.07843137 0.0745098  0.08627451 ... 0.44313725 0.45882353 0.4627451 ]
 [0.0745098  0.0745098  0.08627451 ... 0.4627451  0.4745098  0.47058824]
 [0.07843137 0.08627451 0.08627451 ... 0.49019608 0.48627451 0.4745098 ]]"
1552,LIDC-IDRI-0185-3,"[[0.45490196 0.56470588 0.54901961 ... 0.6        0.60784314 0.60392157]
 [0.48627451 0.57647059 0.55294118 ... 0.58431373 0.59215686 0.59607843]
 [0.48235294 0.56862745 0.55294118 ... 0.60392157 0.6        0.6       ]
 ...
 [0.00392157 0.01176471 0.01176471 ... 0.0745098  0.10588235 0.15686275]
 [0.         0.         0.00392157 ... 0.09411765 0.12156863 0.16470588]
 [0.         0.00392157 0.00392157 ... 0.10980392 0.12156863 0.15294118]]"
1553,LIDC-IDRI-0185-4,"[[0.03529412 0.01960784 0.01960784 ... 0.34117647 0.3372549  0.3372549 ]
 [0.03921569 0.03137255 0.02352941 ... 0.3372549  0.33333333 0.33333333]
 [0.03529412 0.03921569 0.03137255 ... 0.3372549  0.3372549  0.34117647]
 ...
 [0.02352941 0.01960784 0.02352941 ... 0.41176471 0.41176471 0.40784314]
 [0.02352941 0.01960784 0.01960784 ... 0.52156863 0.50588235 0.47058824]
 [0.01960784 0.01568627 0.01568627 ... 0.72156863 0.70196078 0.6627451 ]]"
1554,LIDC-IDRI-0185-5,"[[0.56862745 0.57254902 0.57254902 ... 0.04705882 0.05098039 0.04705882]
 [0.56470588 0.56470588 0.58431373 ... 0.04313725 0.05490196 0.0627451 ]
 [0.56470588 0.57647059 0.6        ... 0.04313725 0.05490196 0.07843137]
 ...
 [0.04705882 0.05098039 0.05490196 ... 0.70196078 0.69803922 0.70196078]
 [0.04705882 0.04705882 0.05098039 ... 0.69803922 0.70196078 0.70196078]
 [0.04313725 0.04705882 0.04313725 ... 0.69411765 0.70196078 0.69411765]]"
1555,LIDC-IDRI-0185-6,"[[0.03921569 0.11372549 0.25490196 ... 0.51372549 0.51372549 0.51372549]
 [0.11764706 0.25490196 0.43529412 ... 0.40392157 0.38039216 0.35686275]
 [0.25490196 0.43921569 0.55294118 ... 0.16470588 0.14117647 0.12156863]
 ...
 [0.45098039 0.23529412 0.06666667 ... 0.02745098 0.03529412 0.03921569]
 [0.44313725 0.22745098 0.0627451  ... 0.03529412 0.03529412 0.03921569]
 [0.43529412 0.21568627 0.05490196 ... 0.04705882 0.04705882 0.04705882]]"
1556,LIDC-IDRI-0185-7,"[[0.56862745 0.57254902 0.57254902 ... 0.04705882 0.05098039 0.04705882]
 [0.56470588 0.56470588 0.58431373 ... 0.04313725 0.05490196 0.0627451 ]
 [0.56470588 0.57647059 0.6        ... 0.04313725 0.05490196 0.07843137]
 ...
 [0.04705882 0.05098039 0.05490196 ... 0.70196078 0.69803922 0.70196078]
 [0.04705882 0.04705882 0.05098039 ... 0.69803922 0.70196078 0.70196078]
 [0.04313725 0.04705882 0.04313725 ... 0.69411765 0.70196078 0.69411765]]"
1557,LIDC-IDRI-0185-8,"[[0.25490196 0.43529412 0.54901961 ... 0.38039216 0.35686275 0.34117647]
 [0.43921569 0.55294118 0.55686275 ... 0.14117647 0.12156863 0.10980392]
 [0.54901961 0.55294118 0.52156863 ... 0.05882353 0.05490196 0.05490196]
 ...
 [0.22745098 0.0627451  0.04313725 ... 0.03529412 0.03921569 0.05098039]
 [0.21568627 0.05490196 0.04705882 ... 0.04705882 0.04705882 0.04705882]
 [0.21960784 0.05882353 0.04313725 ... 0.04313725 0.04313725 0.04313725]]"
1558,LIDC-IDRI-0185-9,"[[0.         0.00392157 0.         ... 0.61960784 0.62745098 0.62745098]
 [0.00392157 0.00392157 0.00392157 ... 0.62745098 0.63137255 0.63137255]
 [0.00392157 0.00392157 0.00392157 ... 0.62745098 0.62352941 0.62352941]
 ...
 [0.50980392 0.50196078 0.50196078 ... 0.04705882 0.03529412 0.02352941]
 [0.50196078 0.49803922 0.50196078 ... 0.03921569 0.02745098 0.01568627]
 [0.49803922 0.49411765 0.50588235 ... 0.04313725 0.02745098 0.01568627]]"
1559,LIDC-IDRI-0185-10,"[[0.56470588 0.54901961 0.50980392 ... 0.60784314 0.60392157 0.59215686]
 [0.57647059 0.55294118 0.51372549 ... 0.59215686 0.59607843 0.59607843]
 [0.56862745 0.55294118 0.51372549 ... 0.6        0.6        0.60784314]
 ...
 [0.00784314 0.01176471 0.01568627 ... 0.10588235 0.15686275 0.21568627]
 [0.         0.00392157 0.00784314 ... 0.12156863 0.15686275 0.18823529]
 [0.00392157 0.00392157 0.01176471 ... 0.12156863 0.14901961 0.16470588]]"
1560,LIDC-IDRI-0185-11,"[[0.03921569 0.03137255 0.02352941 ... 0.3372549  0.33333333 0.33333333]
 [0.03529412 0.03921569 0.03137255 ... 0.3372549  0.3372549  0.34117647]
 [0.02352941 0.03529412 0.03529412 ... 0.3372549  0.3372549  0.34117647]
 ...
 [0.02352941 0.01960784 0.01960784 ... 0.52156863 0.50588235 0.47058824]
 [0.01960784 0.01568627 0.01568627 ... 0.72156863 0.70196078 0.6627451 ]
 [0.01176471 0.01960784 0.02352941 ... 0.82745098 0.81960784 0.80784314]]"
1561,LIDC-IDRI-0185-12,"[[0.03921569 0.03921569 0.04705882 ... 0.0627451  0.0745098  0.07058824]
 [0.04313725 0.05098039 0.05882353 ... 0.0627451  0.06666667 0.05882353]
 [0.05098039 0.05490196 0.05098039 ... 0.05882353 0.05490196 0.05882353]
 ...
 [0.0745098  0.08627451 0.08235294 ... 0.4745098  0.47058824 0.4745098 ]
 [0.08627451 0.08627451 0.08235294 ... 0.48627451 0.4745098  0.48627451]
 [0.09019608 0.08627451 0.08627451 ... 0.4745098  0.4745098  0.49019608]]"
1562,LIDC-IDRI-0185-13,"[[0.03921569 0.03137255 0.02352941 ... 0.3372549  0.33333333 0.33333333]
 [0.03529412 0.03921569 0.03137255 ... 0.3372549  0.3372549  0.34117647]
 [0.02352941 0.03529412 0.03529412 ... 0.3372549  0.3372549  0.34117647]
 ...
 [0.02352941 0.01960784 0.01960784 ... 0.52156863 0.50588235 0.47058824]
 [0.01960784 0.01568627 0.01568627 ... 0.72156863 0.70196078 0.6627451 ]
 [0.01176471 0.01960784 0.02352941 ... 0.82745098 0.81960784 0.80784314]]"
1563,LIDC-IDRI-0185-14,"[[0.11764706 0.25490196 0.43529412 ... 0.40392157 0.38039216 0.35686275]
 [0.25490196 0.43921569 0.55294118 ... 0.16470588 0.14117647 0.12156863]
 [0.43529412 0.54901961 0.55294118 ... 0.0627451  0.05882353 0.05490196]
 ...
 [0.44313725 0.22745098 0.0627451  ... 0.03529412 0.03529412 0.03921569]
 [0.43529412 0.21568627 0.05490196 ... 0.04705882 0.04705882 0.04705882]
 [0.44313725 0.21960784 0.05882353 ... 0.05490196 0.04313725 0.04313725]]"
1564,LIDC-IDRI-0185-15,"[[0.45490196 0.56470588 0.54901961 ... 0.6        0.60784314 0.60392157]
 [0.48627451 0.57647059 0.55294118 ... 0.58431373 0.59215686 0.59607843]
 [0.48235294 0.56862745 0.55294118 ... 0.60392157 0.6        0.6       ]
 ...
 [0.00392157 0.01176471 0.01176471 ... 0.0745098  0.10588235 0.15686275]
 [0.         0.         0.00392157 ... 0.09411765 0.12156863 0.16470588]
 [0.         0.00392157 0.00392157 ... 0.10980392 0.12156863 0.15294118]]"
1565,LIDC-IDRI-0185-16,"[[0.         0.00392157 0.         ... 0.60784314 0.61176471 0.61960784]
 [0.         0.00392157 0.         ... 0.61960784 0.62745098 0.62745098]
 [0.00392157 0.00392157 0.00392157 ... 0.62745098 0.63137255 0.63137255]
 ...
 [0.50980392 0.50980392 0.50588235 ... 0.04705882 0.03529412 0.03137255]
 [0.50980392 0.50196078 0.50196078 ... 0.04705882 0.03529412 0.02352941]
 [0.50196078 0.49803922 0.50196078 ... 0.03921569 0.02745098 0.01568627]]"
